text,label  
匈奴以虚名市于汉，而实不从；数为蛮、貊所绐，不痛之，何故也？高皇帝仗剑定九州；今以九州而不行于匈奴。闾里常民，尚有枭散，况万里之主与小国之匈奴乎？夫以天下之力勤何不摧？以天下之士民何不服？今有帝名，而威不信于长城之外，反赂遗而尚踞敖，此五帝所不忍，三王所毕怒也。,法家  
汤事夏而卒服之，周事殷而卒灭之。故以大御小者王，以强凌弱者亡。圣人不困其众以兼国，良御不困其马以兼道。故造父之御不失和，圣人之治不倍德。秦摄利衔以御宇内，执修棰以笞八极，骖服以罢，而鞭策愈加，故有倾衔遗棰之变。士民非不众，力勤非不多也，皆内倍外附而莫为用。此高皇帝所以仗剑而取天下也。夫两主好合，内外交通，天下安宁，世世无患，士民何事？三王何怒焉？,儒家  
伯翳之始封秦，地为七十里。穆公开霸，孝公广业。自卑至上下，自小至大。故先祖基之，子孙成之。轩辕战涿鹿，杀两皞、蚩尤而为帝，汤、武伐夏、商，诛桀、纣而为王。黄帝以战成功，汤、武以伐成孝。故手足之勤，腹肠之养也。当世之务，后世之利也。今四夷内侵，不攘，万世必有长患。先帝兴义兵以诛强暴，东灭朝鲜，西定冉、駹，南擒百越，北挫强胡，追匈奴以广北州，汤、武之举，蚩尤之兵也。故圣主斥地，非私其利，用兵，非徒奋怒也，所以匡难辟害，以为黎民远虑。,法家  
秦南禽劲越，北却强胡，竭中国以役四夷，人罢极而主不恤，国内溃而上不知；是以一夫倡而天下和，兵破陈涉，地夺诸侯，何嗣之所利？诗云：‘雍雍鸣鳱，旭日始旦。’登得前利，不念后咎。故吴王知伐齐之便，不知干遂之患。秦知进取之利，而不知鸿门之难。是知一而不知十也。周谨小而得大，秦欲大而亡小。语曰：‘前车覆，后车戒。’‘殷鉴不远，在夏后之世’矣。,儒家  
秦、楚、燕、齐、周之封国也；三晋之君，齐之田氏，诸侯家臣也；内守其国，外伐不义，地广壤进，故立号万乘，而为诸侯。宗周修礼长文，然国翦弱，不能自存，东摄六国，西畏于秦，身以放迁，宗庙绝祀。赖先帝大惠，绍兴其后，封嘉颍川，号周子男君。秦既幷天下，东绝沛水，并灭朝鲜，南取陆梁，北却胡、狄，西略氐、羌，立帝号，朝四夷。舟车所通，足迹所及，靡不毕至。非服其德，畏其威也。力多则人朝，力寡则朝于人矣。,法家  
禹、舜，尧之佐也，汤、文，夏、商之臣也，其所以从八极而朝海内者，非以陆梁之地，兵革之威也。秦、楚、三晋号万乘，不务积德而务相侵，构兵争强而卒俱亡。虽以进壤广地，如食萴之充肠也，欲其安存，何可得也？夫礼让为国者若江、海，流弥久不竭，其本美也。苟为无本，若蒿火暴怒而无继，其亡可立而待，战国是也。周德衰，然后列于诸侯，至今不绝。秦力尽而灭其族，安得朝人也？,儒家  
中国与边境，犹支体与腹心也。夫肌肤寒于外，腹心疾于内，内外之相劳，非相为赐也！唇亡则齿寒，支体伤而心憯怛。故无手足则支体废，无边境则内国害。昔者，戎狄攻太王于邠，踰岐、梁而与秦界于泾、渭，东至晋之陆浑，侵暴中国，中国疾之。今匈奴蚕食内侵，远者不离其苦，独边境蒙其败。诗云：‘忧心惨惨，念国之为虐。’不征备，则暴害不息。故先帝兴义兵以征厥罪，遂破祁连、天山，散其聚党，北略至龙城，大围匈奴，单于失魂，仅以身免，乘奔逐北，斩首捕虏十余万。控弦之民，旃裘之长，莫不沮胆，挫折远遁，遂乃振旅。浑耶率其众以降，置五属国以距胡，则长城之内，河、山之外，罕被寇■。于是下诏令，减戍漕，宽徭役。初虽劳苦，卒获其庆。,法家  
周累世积德，天下莫不愿以为君，故不劳而王，恩施由近而远，而蛮、貊自至。秦任战胜以幷天下，小海内而贪胡、越之地，使蒙恬击胡，取河南以为新秦，而忘其故秦，筑长城以守胡，而亡其所守。往者，兵革亟动，师旅数起，长城之北，旋车遗镞相望。及李广利等轻计－计还马足，莫不寒心；虽得浑耶，不能更所亡。此非社稷之至计也。,儒家  
齐桓公越燕伐山戎，破孤竹，残令支。赵武灵王踰句注，过代谷，略灭林胡、楼烦。燕袭走东胡，辟地千里，度辽东而攻朝鲜。蒙公为秦击走匈奴，若鸷鸟之追群雀。匈奴势慑，不敢南面而望十余年。及其后，蒙公死而诸侯叛秦，中国扰乱，匈奴纷纷，乃敢复为边寇。夫以小国燕、赵，尚犹却寇虏以广地，今以汉国之大，士民之力，非特齐桓之众，燕、赵之师也；然匈奴久未服者，群臣不幷力，上下未谐故也。,法家  
古之用师，非贪壤土之利，救民之患也。民思之，若旱之望雨，箪食壶浆，以逆王师。故忧人之患者，民一心而归之，汤、武是也。不爱民之死，力尽而溃叛者，秦王是也。孟子曰：‘君不乡道，不由仁义，而为之强战，虽克必亡。’此中国所以扰乱，非蒙恬死而诸侯叛秦。昔周室之盛也，越裳氏来献，百蛮致贡。其后周衰，诸侯力征，蛮、貊分散，各有聚党，莫能相一，是以燕、赵能得意焉。其后，匈奴稍强，蚕食诸侯，故破走月氏，因兵威，徙小国，引弓之民，并为一家，一意同力，故难制也。前君为先帝画匈奴之策：‘兵据西域，夺之便势之地，以候其变。以汉之强，攻于匈奴之众，若以强弩溃痈疽；越之禽吴，岂足道哉！’上以为然。用君之义，听君之计，虽越王之任种、蠡不过。以搜粟都尉为御史大夫，持政十有余年，未见种、蠡之功，而见靡弊之效，匈奴不为加俛，而百姓黎民以敝矣。是君之策不能弱匈奴，而反衰中国也。善为计者，固若此乎？,儒家  
往者，匈奴据河、山之险，擅田牧之利，民富兵强，行入为寇，则句注之内惊动，而上郡以南咸城。文帝时，虏入萧关，烽火通甘泉，群臣惧不知所出，乃请屯京师以备胡。胡西役大宛、康居之属，南与群羌通。先帝推让斥夺广饶之地，建张掖以西，隔绝羌、胡，瓜分其援。是以西域之国，皆内拒匈奴，断其右臂，曳剑而走，故募人田畜以广用，长城以南，滨塞之郡，马牛放纵，蓄积布野，未睹其计之所过。夫以弱越而遂意强吴，才地计众非钧也，主思臣谋，其往必矣。,法家  
吴、越迫于江、海，三川循环之，处于五湖之间，地相迫，壤相次，其势易以相禽也。金鼓未闻，旌旗未舒，行军未定，兵以接矣。师无辎重之费，士无乏绝之劳，此所谓食于厨仓而战于门郊者也。今匈奴牧于无穷之泽，东西南北，不可穷极，虽轻车利马，不能得也，况负重嬴兵以求之乎？其势不相及也。茫茫乎若行九皋未知所止，皓皓乎若无网罗而渔江、海，虽及之，三军罢弊，适遗之饵也。故明王知其无所利，以为役不可数行，而权不可久张也，故诏公卿大夫、贤良、文学，所以复枉兴微之路。公卿宜思百姓之急，匈奴之害，缘圣主之心，定安平之业。今乃留心于末计，摧本议，不顺上意，未为尽于忠也。,儒家  
初，贰师不克宛而还也，议者欲使人主不遂忿，则西域皆瓦解而附于胡，胡得众国而益强。先帝绝奇听，行武威，还袭宛，宛举国以降，效其器物，致其宝马。乌孙之属骇胆，请为臣妾。匈奴失魄，奔走遁逃，虽未尽服，远处寒苦硗埆之地，壮者死于祁连、天山，其孤未复。故群臣议以为匈奴困于汉兵，折翅伤翼，可遂击服。会先帝弃群臣，以故匈奴不革。譬犹为山，未成一篑而止，度功业而无继成之理，是弃与胡而资强敌也。辍几沮成，为主计若斯，亦未可谓尽忠也。,法家  
有司言外国之事，议者皆徼一时之权，不虑其后。张骞言大宛之天马汗血，安息之真玉大鸟，县官既闻如甘心焉，乃大兴师伐宛，历数期而后克之。夫万里而攻人之国，兵未战而物故过半，虽破宛得宝马，非计也。当此之时，将卒方赤面而事四夷，师旅相望，郡国并发，黎人困苦，奸伪萌生，盗贼并起，守尉不能禁，城邑不能止。然后遣上大夫衣绣衣以兴击之。当此时，百姓元元，莫必其命，故山东豪杰，颇有异心。赖先帝圣灵斐然。其咎皆在于欲毕匈奴而远几也。为主计若此，可谓忠乎？,儒家  
诸生妄言！议者令可详用，无徒守椎车之语，滑稽而不可循。夫汉之有匈奴，譬若木之有蠹，如人有疾，不治则寖以深。故谋臣以为击夺以困极之。诸生言以德怀之，此有其语而不可行也。诸生上无以似三王，下无以似近秦，令有司可举而行当世，安蒸庶而宁边境者乎？,法家  
昔齐桓公内附百姓，外绥诸侯，存亡接绝，而天下从风。其后，德亏行衰，葵丘之会，振而矜之，叛者九国。春秋刺其不崇德而崇力也。故任德，则强楚告服，远国不召而自至；任力，则近者不亲，小国不附。此其效也。诚上观三王之所以昌，下论秦之所以亡，中述齐桓所以兴，去武行文，废力尚德，罢关梁，除障塞，以仁义导之，则北垂无寇虏之忧，中国无干戈之事矣。,儒家  
事不豫辨，不可以应卒。内无备，不可以御敌。诗云：‘诰尔民人，谨尔侯度，用戒不虞。’故有文事，必有武备。昔宋襄公信楚而不孕，以取大辱焉，身执囚而国几亡。故虽有诚信之心，不知权变，危亡之道也。春秋不与夷、狄之执中国，为其无信也。匈奴贪狼，因时而动，乘可而发，飙举电至。而欲以诚信之心，金帛之宝，而信无义之诈，是犹亲跖、蹻而扶猛虎也。,法家  
春秋‘王者无敌。’言其仁厚，其德美，天下宾服，莫敢交也。德行延及方外，舟车所臻，足迹所及，莫不被泽。蛮、貊异国，重译自至。方此之时，天下和同，君臣一德，外内相信，上下辑睦。兵设而不试，干戈闭藏而不用。老子曰：‘兕无所用其角，螫虫无所输其毒。’故君仁莫不仁，君义莫不义。世安得跖、蹻而亲之乎？,儒家  
布心腹，质情素，信诚内感，义形乎色。宋华元、楚司马子反相睹也，符契内合，诚有以相信也。今匈奴挟不信之心，怀不测之诈，见利如前，乘便而起，潜进市侧，以袭无备。是犹措重宝于道路而莫之守也。求其不亡，何可得乎？,法家  
诚信着乎天下，醇德流乎四海，则近者哥讴而乐之，远者执禽而朝之。故正近者不以威，来远者不以武，德义修而任贤良也。故民之于事也，辞佚而就劳，于财也，辞多而就寡。上下交让，道路鴈行。方此之时，贱货而贵德，重义而轻利，赏之不窃，何宝之守也！,儒家  
昔徐偃王行义而灭，鲁哀公好儒而削。知文而不知武，知一而不知二。故君子笃仁以行，然必筑城以自守，设械以自备，为不仁者之害己也。是以古者，搜狝振旅而数军实焉，恐民之愉佚而亡戒难。故兵革者国之用，城垒者国之固也；而欲罢之，是去表见里，示匈奴心腹也。匈奴轻举潜进，以袭空虚，是犹不介而当矢石之蹊，祸必不振。此边境之所惧，而有司之所忧也。,法家  
往者，通关梁，交有无，自单于以下，皆亲汉内附，往来长城之下。其后，王恢误谋马邑，匈奴绝和亲，攻当路塞，祸纷拏而不解，兵连而不息，边民不解甲弛弩，行数十年，介胄而耕耘，鉏耰而候望，燧燔烽举，丁壮弧弦而出斗，老者超越而入葆。言之足以流涕寒心，则仁者不忍也。诗云：‘投我以桃，报之以李。’未闻善往而有恶来者。故君子敬而无失，与人恭而有礼，四海之内，皆为兄弟也。故内省不疚，夫何忧何惧！,儒家  
自春秋诸夏之君，会聚相结，三会之后，乖疑相从，伐战不止；六国从亲，冠带相接，然未尝有坚约。况禽兽之国乎！春秋存君在楚，诘鼬之会书公，绐夷、狄也。匈奴数和亲，而常先犯约，贪侵盗驱，长诈之国也。反复无信，百约百叛，若朱、象之不移，商均之不化。而欲信其用兵之备，亲之以德，亦难矣。,法家  
王者中立而听乎天下，德施方外，绝国殊俗，臻于阙廷，凤凰在列树，麒麟在郊薮，群生庶物，莫不被泽。非足行而仁办之也，推其仁恩而皇之，诚也。范蠡出于越，由余长于胡，皆为霸王贤佐。故政有不从之教，而世无不可化之民。诗云：‘酌彼行潦，挹彼注兹。’故公刘处戎、狄，戎、狄化之。太王去豳，豳民随之。周公修德，而越裳氏来。其从善如影响。为政务以德亲近，何忧于彼之不改？,儒家  
屠者解分中理，可横以手而离也；至其抽筋凿骨，非行金斧不能决。圣主循性而化，有不从者，亦将举兵而征之，是以汤诛葛伯，文王诛犬夷。及后戎、狄猾夏，中国不宁，周宣王、仲山甫式遏寇虐。诗云：‘薄伐猃狁，至于太原。’‘出车彭彭，城彼朔方。’自古明王不能无征伐而服不义，不能无城垒而御强暴也。,法家  
舜执干戚而有苗服，文王底德而怀四夷。诗云：‘镐京辟雍，自西自东，自南自北，无思不服。’普天之下，惟人面之伦，莫不引领而归其义。故画地为境，人莫之犯。子曰：‘白刃可冒，中庸不可入。’至德之谓也。故善攻不待坚甲而克，善守不待渠梁而固。武王之伐殷也，执黄钺，誓牧之野，天下之士莫不愿为之用。既而偃兵，搢笏而朝，天下之民莫不愿为之臣。既以义取之，以德守之。秦以力取之，以法守之，本末不得，故亡。夫文犹可长用，而武难久行也。,儒家  
诗云：‘猃狁孔炽，我是用戒。’‘武夫潢潢，经营四方。’故守御征伐，所由来久矣。春秋大戎未至而豫御之。故四支强而躬体固，华叶茂而本根据。故饬四境所以安中国也，发戍漕所以审劳佚也。主忧者臣劳，上危者下死。先帝忧百姓不赡，出禁钱，解乘舆骖，贬乐损膳，以赈穷备边费。未见报施之义，而见沮成之理，非所闻也。,法家  
周道衰，王迹熄，诸侯争强，大小相凌。是以强国务侵，弱国设备。甲士劳战阵，役于兵革，故君劳而民困苦也。今中国为一统，而方内不安，徭役远而外内烦也。古者，无过年之繇，无逾时之役。今近者数千里，远者过万里，历二期。长子不还，父母愁忧，妻子咏叹，愤懑之恨发动于心，慕思之积痛于骨髓。此杕杜、采薇之所为作也。,儒家   
虎兕所以能执熊罴、服群兽者，爪牙利而攫便也。秦所以超诸侯、吞天下、幷敌国者，险阻固而势居然也。故龟猖有介，狐貉不能禽；蝮蛇有螫，人忌而不轻。故有备则制人，无备则制于人。故仲山甫补衮职之阙，蒙公筑长城之固，所以备寇难，而折冲万里之外也。今不固其外，欲安其内，犹家人不坚垣墙，狗吠夜惊，而闇昧妄行也。,法家  
秦左殽、函，右陇阺，前蜀、汉，后山、河，四塞以为固，金城千里，良将勇士，设利器而守陉隧，墨子守云梯之械也。以为虽汤、武复生，蚩尤复起，不轻攻也。然戍卒陈胜无将帅之任，师旅之众，奋空拳而破百万之师，无墙篱之难。故在德不在固。诚以仁义为阻，道德为塞，贤人为兵，圣人为守，则莫能入。如此则中国无狗吠之警，而边境无鹿骇狼顾之忧矣。夫何妄行而之乎？,儒家  
古者，为国必察土地、山陵阻险、天时地利，然后可以王霸。故制地城郭，饬沟垒，以御寇固国。春秋曰：‘冬浚洙。’修地利也。三军顺天时，以实击虚，然困于阻险，敌于金城。楚庄之围宋，秦师败崤嵚崟，是也。故曰：‘天时不如地利。’羌、胡固，近于边，今不取，必为四境长患。此季孙之所以忧颛臾，有句贱之变，而为强吴之所悔也。,法家  
地利不如人和，武力不如文德。周之致远，不以地利，以人和也。百世不夺，非以险，以德也。吴有三江、五湖之难，而兼于越。楚有汝渊、两堂之固，而灭于秦。秦有陇阺、崤塞，而亡于诸侯。晋有河、华、九阿，而夺于六卿。齐有泰山、巨海，而胁于田常。桀、纣有天下，兼于滈亳。秦王以六合困于陈涉。非地利不固，无术以守之也。释迩忧远，犹吴不内定其国，而西绝淮水与齐、晋争强也；越因其罢，击其虚。使吴王用申胥，修德，无恃极其众，则句践不免为藩臣海崖，何谋之敢虑也？,儒家  
荆轲怀数年之谋而事不就者，尺八匕首不足恃也。秦王惮于不意，列断贲、育者，介七尺之利也。使专诸空拳，不免于为禽；要离无水，不能遂其功。世言强楚劲郑，有犀兕之甲，棠溪之铤也。内据金城，外任利兵，是以威行诸夏，强服敌国。故孟贲奋臂，众人轻之；怯夫有备，其气自倍。况以吴、楚之士，舞利剑，蹶强弩，以与貉虏骋于中原？一人当百，不足道也！夫如此，则貉无交兵，力不支汉，其势必降。此商君之走魏，而孙膑之破梁也。,法家  
楚、郑之棠溪、墨阳，非不利也，犀胄兕甲，非不坚也，然而不能存者，利不足恃也。秦兼六国之师，据崤、函而御宇内，金石之固，莫耶之利也。然陈胜无士民之资，甲兵之用，鉏耰棘橿，以破冲隆。武昭不击，乌号不发。所谓金城者，非谓筑壤而高土，凿地而深池也。所谓利兵者，非谓吴、越之铤，干将之剑也。言以道德为城，以仁义为郭，莫之敢攻，莫之敢入。文王是也。以道德为胄，以仁义为剑，莫之敢当，莫之敢御，汤、武是也。今不建不可攻之城，不可当之兵，而欲任匹夫之役，而行三尺之刃，亦细矣！,儒家  
荆轲提匕首入不测之强秦；秦王惶恐失守备，卫者皆惧。专诸手剑摩万乘，刺吴王，尸孽立正，镐冠千里。聂政自卫，由韩廷刺其主，功成求得，退自刑于朝，暴尸于市。今诚得勇士，乘强汉之威，凌无义之匈奴，制其死命，责以其过，若曹刿之胁齐桓公，遂其求。推锋折锐，穹庐扰乱，上下相遁，因以轻锐随其后。匈奴必交臂不敢格也。,法家  
汤得伊尹，以区区之亳兼臣海内，文王得太公，廓酆、鄗以为天下，齐桓公得管仲以霸诸侯，秦穆公得由余，西戎八国服。闻得贤圣而蛮、貊来享，未闻劫杀人主以怀远也。诗云：‘惠此中国，以绥四方。’故‘自彼氐、羌，莫不来王。’非畏其威，畏其德也。故义之服无义，疾于原马良弓；以之召远，疾于驰传重驿。,儒家  
匈奴无城廓之守，沟池之固，修戟强弩之用，仓廪府库之积，上无义法，下无文理，君臣嫚易，上下无礼，织柳为室，旃廗为盖。素弧骨镞，马不粟食。内则备不足畏，外则礼不足称。夫中国天下腹心，贤士之所总，礼义之所集，财用之所殖也。夫以智谋愚，以义伐不义，若因秋霜而振落叶。春秋曰：“桓公之与戎、狄、驱之尔。”况以天下之力乎？,法家  
匈奴车器无银黄丝漆之饰，素成而务坚，丝无文采裙袆曲襟之制，都成而务完。男无刻镂奇巧之事，宫室城郭之功。女无绮绣淫巧之贡，纤绮罗纨之作。事省而致用，易成而难弊。虽无修戟强弩，戎马良弓；家有其备，人有其用，一旦有急，贯弓上马而已。资粮不见案首，而支数十日之食，因山谷为城郭，因水草为仓廪。法约而易辨，求寡而易供。是以刑省而不犯，指麾而令从。嫚于礼而笃于信，略于文而敏于事。故虽无礼义之书，刻骨卷木，百官有以相记，而君臣上下有以相使。群臣为县官计者，皆言其易，而实难，是以秦欲驱之而反更亡也。故兵者凶器，不可轻用也。其以强为弱，以存为亡，一朝尔也。,儒家  
鲁连有言：‘秦权使其士，虏使其民。’故政急而不长。高皇帝受命平暴乱，功德巍巍，惟天同大焉。而文、景承绪润色之。及先帝征不义，攘无德，以昭仁圣之路，纯至德之基，圣王累年仁义之积也。今文学引亡国失政之治，而况之于今，其谓匈奴难图，宜矣！,法家  
有虞氏之时，三苗不服，禹欲伐之，舜曰：‘是吾德未喻也。’退而修政，而三苗服。不牧之地，不羁之民，圣王不加兵，不事力焉，以为不足烦百姓而劳中国也。今明主修圣绪，宣德化，而朝有权使之谋，尚首功之事，臣固怪之。夫人臣席天下之势，奋国家之用，身享其利而不顾其主，此尉佗、章邯所以成王，秦失其政也。孙子曰：‘今夫国家之事，一日更百变，然而不亡者，可得而革也。逮出兵乎平原广牧，鼓鸣矢流，虽有尧、舜之知，不能更也。’战而胜之，退修礼义，继三代之迹，仁义附矣。战胜而不止，身死国亡者，吴王是也。,儒家 
顺风而呼者易为气，因时而行者易为力。文、武怀余力，不为后嗣计，故三世而德衰，昭王南征，死而不还。凡伯囚执，而使不通，晋取郊、沛，王师败于茅戎。今西南诸夷，楚庄之后；朝鲜之王，燕之亡民也。南越尉佗起中国，自立为王，德至薄，然皆亡天下之大，各自以为一州，倔强倨敖，自称老夫。先帝为万世度，恐有冀州之累，南荆之患，于是遣左将军楼船平之，兵不血刃，咸为县官也。七国之时，皆据万乘，南面称王，提珩为敌国累世，然终不免俛首系虏于秦。今匈奴不当汉家之巨郡，非有六国之用，贤士之谋。由此观难易，察然可见也。,法家
秦灭六国，虏七王，沛然有余力，自以为蚩尤不能害，黄帝不能斥。及二世弒死望夷，子婴系颈降楚，曾不得七王之俛首。使六国并存，秦尚为战国，固未亡也。何以明之？自孝公以至于始皇，世世为诸侯雄，百有余年。及兼天下，十四岁而亡。何则？外无敌国之忧，而内自纵恣也。自非圣人，得志而不骄佚者，未之有也。,儒家
邹子疾晚世之儒墨，不知天地之弘，昭旷之道，将一曲而欲道九折，守一隅而欲知万方，犹无准平而欲知高下，无规矩而欲知方圆也。于是推大圣终始之运，以喻王公，先列中国名山通谷，以至海外。所谓中国者，天下八十一分之一，名曰赤县神州，而分为九州。绝陵陆不通，乃为一州，有大瀛海圜其外。此所谓八极，而天地际焉。禹贡亦着山川高下原隰，而不知大道之径。故秦欲达九州而方瀛海，牧胡而朝万国。诸生守畦亩之虑，闾巷之固，未知天下之义也。,法家

尧使禹为司空，平水土，随山刊木，定高下而序九州。邹衍非圣人，作怪误，荧惑六国之君，以纳其说。此春秋所谓‘匹夫荧惑诸侯’者也。孔子曰：‘未能事人，焉能事鬼神？’近者不达，焉能知瀛海？故无补于用者，君子不为；无益于治者，君子不由。三王信经道，而德光于四海；战国信嘉言，而破亡如丘山。昔秦始皇已吞天下，欲幷万国，亡其三十六郡；欲达瀛海，而失其州县。知大义如斯，不如守小计也。,儒家
，或浅或深，自吏明习者，不知所处，而况愚民！律令尘蠹于栈阁，吏不能遍睹，而况于愚民乎！此断狱所以滋众，而民犯禁滋多也。‘宜犴宜狱，握粟出卜，自何能谷？’刺刑法繁也。亲服之属甚众，上杀下杀，而服不过五。五刑之属三千，上附下附，而罪不过五。故治民之道，务笃其教而已。,儒家
文学言王者立法，旷若大路。今驰道不小也，而民公犯之，以其罚罪之轻也。千仞之高，人不轻凌，千钧之重，人不轻举。商君刑弃灰于道，而秦民治。故盗马者死，盗牛者加，所以重本而绝轻疾之资也。武兵名食，所以佐边而重武备也。盗伤与杀同罪，所以累其心而责其意也。犹鲁以楚师伐齐，而春秋恶之。故轻之为重，浅之为深，有缘而然。法之微者，固非众人之所知也。,法家
诗云：‘周道如砥，其直如矢。’言其易也。‘君子所履，小人所视。’言其明也。故德明而易从，法约而易行今驰道经营陵陆，纡周天下，是以万里为民阱也。罻罗张而县其谷，辟陷设而当其蹊，矰弋饰而加其上，能勿离乎？聚其所欲，开其所利，仁义陵迟，能勿踰乎？故其末途，至于攻城入邑，损府库之金，盗宗庙之器，岂特千仞之高、千钧之重哉！管子曰：‘四维不张，虽皋陶不能为士。’故德教废而诈伪行，礼义坏而奸邪兴，言无仁义也。仁者，爱之效也；义者，事之宜也。故君子爱仁以及物，治近以及远。传曰：‘凡生之物，莫贵于人；人主之所贵，莫重于人。’故天之生万物以奉人也，主爱人以顺天也。闻以六畜禽兽养人，未闻以所养害人者也。鲁厩焚，孔子罢朝，问人不问马，贱畜而重人也。今盗马者罪死，盗牛者加。乘骑车马行驰道中，吏举苛而不止，以为盗马，而罪亦死。今伤人持其刀剑而亡，亦可谓盗武库兵而杀之乎？人主立法而民犯之，亦可以为逆而轻主约乎？深之可以死，轻之可以免，非法禁之意也。法者，缘人情而制，非设罪以陷人也。故春秋之治狱，论心定罪。志善而违于法者免，志恶而合于法者诛。今伤人未有所害，志不甚恶而合于法者，谓盗而伤人者耶？将执法者过耶？何于人心不厌也！古者，伤人有创者刑，盗有臧者罚，杀人者死。今取人兵刃以伤人，罪与杀人同，得无非其至意与？,儒家
御史曰：“执法者国之辔衔，刑罚者国之维楫也。故辔衔不饬，虽王良不能以致远；维楫不设，虽良工不能以绝水。韩子疾有国者不能明其法势，御其臣下，富国强兵，以制敌御难，惑于愚儒之文词，以疑贤士之谋，举浮淫之蠹，加之功实之上，而欲国之治，犹释阶而欲登高，无衔橛而御捍马也。今刑法设备，而民犹犯之，况无法乎？其乱必也！”,法家
辔衔者，御之具也，得良工而调。法势者，治之具也，得贤人而化。执辔非其人，则马奔驰。执轴非其人，则船覆伤。昔吴使宰嚭持轴而破其船，秦使赵高执辔而覆其车。今废仁义之术，而任刑名之徒，则复吴、秦之事也。夫为君者法三王，为相者法周公，为术者法孔子，此百世不易之道也。韩非非先王而不遵，舍正令而不从，卒蹈陷阱，身幽囚，客死于秦。夫不通大道而小辩，斯足以害其身而已。,儒家
御史曰：“待周公而为相，则世无列国。待孔子而后学，则世无儒、墨。夫衣小缺，（心祭）裂可以补，而必待全匹而易之；政小缺，法令可以防，而必待雅、颂乃治之；是犹舍邻之医，而求俞跗而后治病，废污池之水，待江、海而后救火也。迂而不径，阙而无务，是以教令不从而治烦乱。夫善为政者，弊则补之，决则塞之，故吴子以法治楚、魏，申、商以法强秦、韩也。”,法家
有国者选众而任贤，学者博览而就善，何必是周公、孔子！故曰法之而已。今商鞅反圣人之道，变乱秦俗，其后政耗乱而不能治，流失而不可复，愚人纵火于沛泽，不能复振；蜂虿螫人，放死不能息其毒也。烦而止之，躁而静之，上下劳扰，而乱益滋。故圣人教化，上与日月俱照，下与天地同流，岂曰小补之哉！”,儒家
御史曰：“衣缺不补，则日以甚，防漏不塞，则日益滋。大河之始决于瓠子也，涓涓尔，及其卒，泛滥为中国害，菑梁、楚，破曹、卫，城郭坏沮，蓄积漂流，百姓木栖，千里无庐，令孤寡无所依，老弱无所归。故先帝闵悼其菑，亲省河堤，举禹之功，河流以复，曹、卫以宁。百姓戴其功，咏其德，歌‘宣房塞，万福来’焉，亦犹是也，如何勿小补哉！”,法家
河决若瓮口，而破千里，况礼决乎？其所害亦多矣！今断狱岁以万计，犯法兹多，其为菑岂特曹、卫哉！夫知塞宣房而福来，不知塞乱原而天下治也。周国用之，刑错不用，黎民若，四时各终其序，而天下不孤。颂曰：‘绥我眉寿，介以繁祉。’此夫为福，亦不小矣！诚信礼义如宣房，功业已立，垂拱无为，有司何补，法令何塞也？”,儒家
御史曰：“犀铫利鉏，五谷之利而间草之害也。明理正法，奸邪之所恶而良民之福也。故曲木恶直绳，奸邪恶正法。是以圣人审于是非，察于治乱，故设明法，陈严刑，防非矫邪，若隐括辅檠之正弧刺也。故水者火之备，法者止奸之禁也。无法势，虽贤人不能以为治；无甲兵，虽孙、吴不能以制敌。是以孔子倡以仁义而民从风，伯夷遁首阳而民不可化。”,法家
祸其民，强力则以厉其下，不本法之所由生，而专己之残心，文诛假法，以陷不辜，累无罪，以子及父，以弟及兄，一人有罪，州里惊骇，十家奔亡，若痈疽之相泞，色淫之相连，一节动而百枝摇。诗云：‘舍彼有罪，沦胥以铺。’痛伤无罪而累也。非患铫耨之不利，患其舍草而芸苗也。非患无准平，患其舍枉而绳直也。故亲近为过不必诛，是锄不用也；疏远有功不必赏，是苗不养也。故世不患无法，而患无必行之法也。,儒家  
御史曰：“春秋无名号，谓之云盗，所以贱刑人而绝之人伦也。故君不臣，士不友，于闾里无所容。故民耻犯之。今不轨之民，犯公法以相宠，举弃其亲，不能伏节死理，遁逃相连，自陷于罪，其被刑戮，不亦宜乎？一室之中，父兄之际，若身体相属，一节动而知于心。故今自关内侯以下，比地于伍，居家相察，出入相司，父不教子，兄不正弟，舍是谁责乎？”,法家  
